area,year,temp_change,co2
European Union,2003,1.061,146.820604989224
European Union,2002,1.203,133.944841610532
European Union,2001,1.315,82.369082539064
European Union,2000,1.399,115.813276128828
European Union,1999,1.074,60.790961401372
European Union,1998,0.87,116.818673629288
European Union,1997,0.719,103.422374691952
European Union,1996,-0.092,69.4206446022
European Union,1995,1.116,43.481083627964
European Union,1994,1.104,32.494030108916
European Union,1993,0.254,29.44722859624
European Union,1992,0.79,27.37071480848
European Union,1991,0.36,25.486229029928
European Union,1990,1.36,23.775889730364
France,2014,2.027,10.6296
France,2013,0.695,10.6296
France,2012,1.2,20.3992
France,2011,1.514,31.3556
France,2010,0.379,32.1296
France,2009,1.199,24.9572
France,2008,0.982,46.354
France,2007,1.403,42.1056
France,2006,1.31,29.756
France,2005,1.025,31.2696
France,2004,0.978,35.544820182568
France,2003,1.807,30.46698872794
France,2002,1.055,35.544820182568
France,2001,1.394,28.445694444368
France,2000,1.174,19.891693827152
France,1999,1.19,28.409592493876
France,1998,0.924,89.6997888
France,1997,1.211,72.8315424
France,1996,0.157,48.594816
France,1995,1.294,26.5426272
France,1994,1.518,24.129661090956
France,1993,0.295,21.936055537264
France,1992,0.621,19.94186867024
France,1991,0.224,18.1289715184
France,1990,1.563,16.480883198436
Germany,2014,2.516,20.2788
Germany,2013,0.58,16.0304
Germany,2012,1.347,35.207000092
Germany,2011,1.119,61.206666636
Germany,2010,0.192,61.433666732
Germany,2009,1.278,29.081333268
Germany,2008,1.539,29.595868
Germany,2007,2.086,12.0228
Germany,2006,1.253,27.83992
Germany,2005,1.022,34.48944
Germany,2004,0.997,22.814366724
Germany,2003,1.253,19.377233276
Germany,2002,1.486,12.219166724
Germany,2001,1.289,7.820266724
Germany,2000,1.761,8.91605
Germany,1999,1.366,6.685066724
Germany,1998,1.152,7.583766724
Germany,1997,0.559,7.8518
Germany,1996,-0.699,7.221133276
Germany,1995,1.306,5.289716724
Germany,1994,1.624,6.88
Germany,1993,0.311,6.88
Germany,1992,1.23,6.88
Germany,1991,0.287,6.88
Germany,1990,1.571,6.88
Ireland,2014,1.363,0.961015872964
Ireland,2013,0.628,0.900952380936
Ireland,2012,0.706,0.78082539688
Ireland,2007,1.34,37.668
Ireland,2006,1.151,28.208
Ireland,2005,1.164,28.38
Ireland,2004,0.886,18.0772
Ireland,2003,1.014,46.6292
Ireland,2002,0.822,46.5776
Ireland,2001,0.54,21.7752
Ireland,2000,0.561,49.1748
Ireland,1999,1.066,3.787666666588
Ireland,1998,0.922,4.19100000004
Ireland,1997,0.961,6.108666666672
Ireland,1996,-0.021,4.719000000064
Ireland,1995,1.184,4.374333333396
Italy,2014,1.661,28.1746666666
Italy,2013,1.015,25.695999999964
Italy,2012,1.552,24.93333333332
Italy,2011,1.256,27.782333333256
Italy,2010,0.774,20.17033333334
Italy,2009,1.248,17.966666666652
Italy,2008,1.135,18.78800000008
Italy,2007,1.557,11.568333333336
Italy,2006,0.854,22.201666666608
Italy,2005,0.568,33.38133333336
Italy,2004,0.752,28.860333333348
Italy,2003,1.522,27.83733333328
Italy,2002,0.915,28.060999999964
Italy,2001,1.519,12.785666666696
Italy,2000,1.216,25.628
Italy,1999,0.89,12.212
Italy,1998,0.934,4.644
Japan,2014,0.532,830.718458569632
Japan,2013,0.598,1360.95736567399
Japan,2012,0.371,1255.57224938292
Japan,2011,0.582,1561.29996890664
Japan,2010,0.909,1369.46147154892
Japan,2009,0.792,1166.67539751926
Japan,2008,0.658,1173.15965386692
Japan,2007,0.99,1210.1174562836
Japan,2006,0.378,1093.43374395054
Japan,2005,0.726,1249.8727115608
Japan,2004,1.108,367.35833940564
Japan,2003,0.31,299.13627155916
Japan,2002,0.618,271.722833062316
Japan,2001,0.405,195.052910487684
Japan,2000,0.625,186.012616078876
Japan,1999,0.943,282.58917107368
Japan,1998,1.193,172.654668087492
Japan,1997,0.446,172.779350425156
Japan,1996,-0.133,194.2741310511
Japan,1995,0.345,202.814098845872
Japan,1994,0.964,76.740469833708
Japan,1993,0.008,43.851697047784
Japan,1992,0.327,32.888772785924
Japan,1991,0.718,32.888772785924
Japan,1990,1.125,32.888772785924
Switzerland,2014,2.15,0.40358682
Switzerland,2013,0.782,0.09478404
Switzerland,2012,1.513,0.36162828
Switzerland,2011,1.667,6.218316
Switzerland,2010,0.461,8.45328744
Switzerland,2009,1.377,5.0984154
Switzerland,2008,1.206,0.082226664
United Kingdom,2014,1.722,0.398573541504
United Kingdom,2013,0.364,0.362339583076
United Kingdom,2012,0.566,0.329399621072
United Kingdom,2011,0.834,0.299454200912
United Kingdom,2010,-0.068,0.272231091832
United Kingdom,2009,0.941,0.256004401476
United Kingdom,2008,0.828,0.270604422128
United Kingdom,2007,1.321,0.280434154704
United Kingdom,2006,1.238,0.286240263072
United Kingdom,2005,1.104,0.288673077856
United Kingdom,2004,1.019,0.588951506896
United Kingdom,2003,1.179,0.954465652004
United Kingdom,2002,0.997,1.033054704
United Kingdom,2001,0.617,1.033054704
United Kingdom,2000,0.709,1.693532301676
United Kingdom,1999,1.121,1.459941639364
United Kingdom,1998,0.847,1.269514469072
United Kingdom,1997,0.867,1.10392562528
United Kingdom,1996,-0.156,0.959935326308
United Kingdom,1995,1.105,0.83472637074
United Kingdom,1994,0.398,0.72584901796
United Kingdom,1993,-0.031,0.631173059148
United Kingdom,1992,0.505,0.548846138412
United Kingdom,1991,0.193,0.477257511528
United Kingdom,1990,1.0,0.415006531756
United States of America,2014,0.463,490.436084869056
United States of America,2013,0.597,600.342162922652
United States of America,2012,1.437,631.9903120912
United States of America,2011,0.53,668.9316610252
United States of America,2010,0.679,562.170247661056
United States of America,2009,0.386,471.796632971868
United States of America,2008,0.203,595.280502868464
United States of America,2007,1.134,574.867499859348
United States of America,2006,1.013,701.351638085384
United States of America,2005,1.143,496.0699975186
United States of America,2004,0.855,551.286665189756
United States of America,2003,0.986,532.762575151472
United States of America,2002,0.946,556.238230633404
United States of America,2001,0.776,229.040863134056
United States of America,2000,0.991,205.737678618912
United States of America,1999,0.747,121.542986341272
United States of America,1998,1.261,119.775167312696
United States of America,1997,0.385,97.681870189508
United States of America,1996,-0.011,92.431742127244
United States of America,1995,0.626,83.237130754636
United States of America,1994,0.461,65.892166540752
United States of America,1993,0.005,59.90196958258
United States of America,1992,0.395,47.921575666064
United States of America,1991,0.525,47.921575666064
United States of America,1990,0.672,47.921575666064
Australia,2014,1.139,20084.5428336262
Australia,2013,1.45,19756.4526473437
Australia,2012,0.273,20342.3834778016
Australia,2011,0.176,20034.5751488136
Australia,2010,0.644,19698.2988200131
Australia,2009,0.968,19607.6331429126
Australia,2008,0.553,18908.2807875882
Australia,2007,0.864,18963.1189905204
Australia,2006,0.643,20224.6064878925
Australia,2005,1.144,20405.8158065194
Australia,2004,0.671,20163.2401501925
Australia,2003,0.79,18765.2767014156
Australia,2002,0.706,19712.7323287489
Australia,2001,0.32,19182.286785683
Australia,2000,0.122,18949.169567302
Australia,1999,0.542,17933.4397904515
Australia,1998,1.022,17743.9131061779
Australia,1997,0.317,17201.8907825515
Australia,1996,0.522,16609.5867776334
Australia,1995,0.347,15578.1964076231
Australia,1994,0.166,15790.426851818
Australia,1993,0.415,15374.9934277762
Australia,1992,0.215,15293.1833547565
Australia,1991,0.778,14923.4050205169
Australia,1990,0.495,15345.5978582934
Austria,2014,2.404,3427.43737299867
Austria,2013,1.098,3361.48349314328
Austria,2012,1.788,3359.69048998423
Austria,2011,1.376,3402.28805899567
Austria,2010,0.664,3330.1508428
Austria,2009,1.55,3523.21806483884
Austria,2008,1.592,3751.8926015206
Austria,2007,2.15,3577.37016383082
Austria,2006,0.923,3567.39359790372
Austria,2005,0.641,3581.49386376403
Austria,2004,0.842,3571.7214627101
Austria,2003,1.469,4163.74846991014
Austria,2002,1.54,4174.31268013581
Austria,2001,1.507,4177.76162490381
Austria,2000,1.772,4301.70460988914
Austria,1999,0.987,4335.79819560139
Austria,1998,1.348,4347.07409116246
Austria,1997,0.519,4286.75869314582
Austria,1996,-0.195,4272.75225034369
Austria,1995,0.944,4388.99718320682
Austria,1994,1.965,4279.53097598147
Austria,1993,0.533,4080.8480946679
Austria,1992,1.256,4161.61638288105
Austria,1991,0.135,4460.64666458185
Austria,1990,1.27,4293.06258958584
Bulgaria,2014,1.189,3807.66613870328
Bulgaria,2013,1.438,4237.59451933528
Bulgaria,2012,1.634,3833.31577398217
Bulgaria,2011,0.368,3768.2482137874
Bulgaria,2010,1.304,4118.30970080681
Bulgaria,2009,1.247,3646.36487014831
Bulgaria,2008,1.141,4055.12998711494
Bulgaria,2007,1.834,3813.99986008563
Bulgaria,2006,0.52,3769.7414422988
Bulgaria,2005,0.167,4240.78225222001
Bulgaria,2004,0.489,4395.67656340284
Australia,1997,0.317,1228.1508980875
Bulgaria,2003,0.156,3852.30323609396
Bulgaria,2002,0.833,4017.6318807371
Bulgaria,2001,1.63,4078.70742274843
Bulgaria,2000,1.179,4005.22085681668
Bulgaria,1999,0.692,3944.16097234411
Bulgaria,1998,0.779,3784.72928445926
Bulgaria,1997,-0.335,4589.80143981182
Bulgaria,1996,-0.353,4846.99043437078
Bulgaria,1995,0.227,4977.77959817515
Bulgaria,1994,1.593,5106.66182493753
Bulgaria,1993,-0.312,5222.4745987816
Bulgaria,1992,0.146,5774.31109544814
Bulgaria,1991,-0.154,6839.49771151956
Bulgaria,1990,0.793,8818.37141292847
Canada,2014,0.273,39407.1108706383
Canada,2013,1.186,40647.0631927479
Canada,2012,2.14,38773.5415647623
Canada,2011,1.444,37652.726724076
Canada,2010,2.917,37891.753748992
Canada,2009,0.544,37749.5907018662
Canada,2008,0.853,41681.6457531807
Canada,2007,1.332,39691.9656662167
Canada,2006,2.353,38759.9393800432
Canada,2005,1.298,40863.4283663269
Canada,2004,0.51,42328.241861865
Canada,2003,1.256,40097.5345772836
Canada,2002,0.556,38156.7745435737
Canada,2001,1.432,38523.214474169
Canada,2000,1.299,39936.356635356
Canada,1999,1.708,40309.5164172252
Canada,1998,2.476,42548.8743217178
Canada,1997,0.422,46527.870911098
Canada,1996,-0.122,47724.3995197404
Canada,1995,0.94,45650.3327877802
Canada,1994,0.472,45062.1701912386
Canada,1993,0.351,42000.4456435488
Canada,1992,0.111,41323.5177157639
Canada,1991,0.34,41010.0740664717
Canada,1990,0.086,42239.7307721834
Australia,1996,0.522,1410.39505848126
Cyprus,2014,1.074,330.5656784
Cyprus,2013,1.211,327.5974643
Cyprus,2012,0.94,355.2934651
Cyprus,2011,0.71,362.4272573
Cyprus,2010,1.991,376.8326965
Cyprus,2009,1.015,356.5110335
Cyprus,2008,1.05,358.3156917
Cyprus,2007,0.835,369.0948583
Cyprus,2006,0.638,376.1754873
Cyprus,2005,0.348,359.0261833
Cyprus,2004,0.625,385.4701073
Cyprus,2003,0.579,394.165494
Cyprus,2002,0.808,396.171332
Cyprus,2001,1.129,394.555278
Cyprus,2000,0.613,363.015256
Cyprus,1999,1.074,366.12429
Cyprus,1998,0.935,379.546806
Cyprus,1997,-0.005,353.25516
Cyprus,1996,0.25,364.649488
Cyprus,1995,0.045,398.598244
Cyprus,1994,1.033,351.946642
Cyprus,1993,-0.441,363.1329064
Cyprus,1992,-0.953,342.5869984
Cyprus,1991,0.353,309.9044444
Cyprus,1990,0.062,309.9047424
Denmark,2014,2.68,5084.61187572385
Denmark,2013,0.401,5114.30580754653
Denmark,2012,1.147,4974.30190021738
Denmark,2011,0.697,5133.77010296871
Denmark,2010,-0.189,5137.1642230126
Denmark,2009,1.332,5147.99594399131
Denmark,2008,1.865,5449.49481677779
Denmark,2007,2.144,5482.2110056033
Denmark,2006,1.354,5389.35753047604
Denmark,2005,1.287,5411.64556687349
Denmark,2004,1.037,6050.82549268459
Denmark,2003,0.708,6490.23171109984
Denmark,2002,1.651,6726.27499735231
Denmark,2001,1.045,6645.01710511251
Denmark,2000,1.721,6837.48781306869
Denmark,1999,1.335,6992.43924979096
Denmark,1998,0.872,6789.72994670559
Denmark,1997,0.654,6794.51884463166
Denmark,1996,-0.749,6666.74780296077
Denmark,1995,1.308,7085.34925940786
Denmark,1994,0.968,7207.60031402353
Denmark,1993,0.226,7117.56479342416
Denmark,1992,1.451,7610.88310734658
Denmark,1991,0.616,7680.69773539393
Denmark,1990,1.835,7813.98220403621
European Union,2014,2.057,239890.166462187
European Union,2013,0.901,237361.491847545
European Union,2012,1.315,236629.022077268
European Union,2011,1.143,239713.781786829
European Union,2010,0.488,244135.499956629
European Union,2009,1.326,254094.405670615
European Union,2008,1.388,269056.823186962
European Union,2007,1.683,280033.581412401
European Union,2006,1.126,279466.441154281
European Union,2005,1.03,289132.4745293
European Union,2004,0.92,297172.717319457
European Union,2003,1.061,292877.869255273
European Union,2002,1.203,295460.485722041
European Union,2001,1.315,306270.054080363
European Union,2000,1.399,309752.768575118
European Union,1999,1.074,311617.795637016
European Union,1998,0.87,331944.081021336
European Union,1997,0.719,353901.179361895
European Union,1996,-0.092,356924.647676983
European Union,1995,1.116,351343.564078907
European Union,1994,1.104,348484.822972035
European Union,1993,0.254,345876.471393106
European Union,1992,0.79,355959.76786929
European Union,1991,0.36,370242.088935833
European Union,1990,1.36,388663.46058574
Finland,2014,2.602,4626.44529423974
Finland,2013,1.427,4589.41603649606
Finland,2012,1.548,4527.42472097089
Finland,2011,1.355,4547.93466904221
Finland,2010,0.246,4676.58281741075
Finland,2009,1.699,5070.90249707673
Finland,2008,2.142,5917.6058746115
Finland,2007,1.955,5793.79319374182
Finland,2006,1.216,5725.75086732767
Finland,2005,2.212,5921.3804785276
Finland,2004,1.242,5844.56970927116
Finland,2003,0.729,5787.69900624858
Finland,2002,1.188,5676.41835284394
Finland,2001,1.381,5569.39400428778
Finland,2000,2.04,5621.95734522058
Finland,1999,1.169,5573.50049147288
Finland,1998,0.083,5678.76837027459
Finland,1997,0.8,5831.75844753035
Finland,1996,0.152,5886.29683034134
Finland,1995,1.716,5984.19575566851
Finland,1994,0.158,5786.16374762057
Finland,1993,0.946,5614.44591958677
Finland,1992,1.177,5461.41289768856
Finland,1991,1.15,5881.93675030608
Finland,1990,1.265,6328.71648460905
France,2014,2.027,43031.3392485803
France,2013,0.695,41715.4959878521
France,2012,1.2,41875.3083673158
France,2011,1.514,41732.0739671842
France,2010,0.379,43316.6262924628
France,2009,1.199,45642.3386955562
France,2008,0.982,47099.1236401676
France,2007,1.403,48057.0394991582
France,2006,1.31,47876.6192863574
France,2005,1.025,48969.4477288948
France,2004,0.978,49822.9250731393
France,2003,1.807,51538.4101767204
France,2002,1.055,53345.2948532905
France,2001,1.394,56147.5468959435
France,2000,1.174,56512.0748224093
France,1999,1.19,58037.0524807837
France,1998,0.924,64007.5898474858
France,1997,1.211,70521.2783680232
France,1996,0.157,70355.993117673
France,1995,1.294,68570.3600676745
France,1994,1.518,67047.1291904924
France,1993,0.295,66951.8882312991
France,1992,0.621,67817.2148560581
France,1991,0.224,68232.7496472636
France,1990,1.563,67665.0963966015
Germany,2014,2.516,38780.289995392
Germany,2013,0.58,38084.9191806386
Germany,2012,1.347,37497.4936607524
Germany,2011,1.119,38347.3209531827
Germany,2010,0.192,36952.5090330272
Australia,1995,0.347,1530.83566492632
Germany,2009,1.278,44969.9864483368
Germany,2008,1.539,45768.6413223936
Germany,2007,2.086,45257.888831885
Germany,2006,1.253,43351.0600038012
Germany,2005,1.022,43642.2880424378
Germany,2004,0.997,45657.6649811772
Germany,2003,1.253,43482.068802201
Germany,2002,1.486,43849.5670144331
Germany,2001,1.289,44665.5199820162
Germany,2000,1.761,43274.075126665
Germany,1999,1.366,43242.4891829438
Germany,1998,1.152,46658.0534921103
Germany,1997,0.559,59540.8018578211
Germany,1996,-0.699,62404.5335799045
Germany,1995,1.306,61135.982143179
Germany,1994,1.624,61756.6417555732
Germany,1993,0.311,60921.6171925002
Germany,1992,1.23,63686.8532595428
Germany,1991,0.287,62711.8469863504
Germany,1990,1.571,65188.8516268817
Greece,2014,1.116,4686.08988734916
Greece,2013,1.394,4670.44097914161
Greece,2012,1.299,4912.05579470615
Greece,2011,0.445,5317.62225164182
Greece,2010,1.629,5526.82836121731
Greece,2009,0.82,5325.95590579888
Greece,2008,0.934,5610.97455334186
Greece,2007,1.146,5825.36161258537
Greece,2006,0.34,5730.83250457993
Greece,2005,0.308,5882.94951366643
Greece,2004,0.414,6054.52883831513
Greece,2003,0.47,6050.25253250507
Greece,2002,0.523,6172.35756103089
Greece,2001,1.395,6207.72807311416
Greece,2000,0.75,6346.04941154567
Greece,1999,0.868,6604.32412668112
Greece,1998,0.693,6621.5570833371
Greece,1997,-0.129,6686.38644285652
Greece,1996,-0.094,6846.91196407554
Greece,1995,0.022,6669.80922700312
Greece,1994,1.12,6480.19419955965
Greece,1993,-0.275,6564.37569257449
Greece,1992,-0.487,7129.88046160346
Greece,1991,-0.157,7269.55164996042
Greece,1990,0.41,7402.64281402762
Hungary,2014,2.236,4503.559566582
Hungary,2013,1.177,4599.49899611063
Hungary,2012,1.749,4200.47536001711
Hungary,2011,0.913,4259.61201967414
Australia,1994,0.166,2164.42874878371
Hungary,2010,0.828,4054.66099691422
Hungary,2009,1.633,4149.45686329337
Hungary,2008,1.516,4486.93928380424
Hungary,2007,2.165,5206.0271026594
Hungary,2006,0.724,5718.971930524
Hungary,2005,0.258,5981.60128139731
Hungary,2004,0.573,6221.69479040374
Hungary,2003,0.733,5380.93485130088
Hungary,2002,1.443,5388.08821504104
Hungary,2001,1.413,6080.43264043046
Hungary,2000,1.756,5621.4669894554
Hungary,1999,0.621,5283.623978354
Hungary,1998,1.104,5485.9305674163
Hungary,1997,-0.123,5564.32015812769
Hungary,1996,-0.319,5569.08562476388
Hungary,1995,0.648,5000.68328482233
Hungary,1994,1.76,5798.26222892975
Hungary,1993,0.086,4857.52082161896
Hungary,1992,0.924,4661.37344047111
Hungary,1991,-0.033,5898.46505861495
Hungary,1990,1.095,8664.9194671011
Iceland,2014,1.618,467.976035747765
Iceland,2013,0.697,425.576789916525
Iceland,2012,0.707,441.154129484311
Iceland,2011,0.982,432.110601768568
Iceland,2010,1.172,437.998561647196
Iceland,2009,0.917,453.296797496436
Iceland,2008,0.757,487.122854699782
Iceland,2007,1.103,478.46482462183
Iceland,2006,1.038,460.133441995219
Iceland,2005,0.458,435.307809254708
Iceland,2004,1.237,429.977569946523
Iceland,2003,1.787,433.032514022133
Iceland,2002,0.761,441.377625114495
Iceland,2001,0.556,472.97384561243
Iceland,2000,0.183,480.54342543483
Iceland,1999,0.386,505.193155169216
Iceland,1998,0.129,486.896684411113
Iceland,1997,0.319,485.04328312507
Iceland,1996,0.473,488.423585792905
Iceland,1995,-0.449,468.52531666652
Iceland,1994,-0.213,480.448203891548
Iceland,1993,0.107,474.664588477398
Iceland,1992,0.115,462.248631548003
Iceland,1991,0.659,492.025762962568
Iceland,1990,0.055,510.039969148917
Ireland,2014,1.363,6985.06039741333
Ireland,2013,0.628,7084.87206028167
Ireland,2012,0.706,6703.76811913983
Australia,1993,0.415,3315.52837602798
Ireland,2011,0.547,6624.15270059031
Ireland,2010,-0.115,7032.34683051764
Ireland,2009,0.796,6881.95880780481
Ireland,2008,0.83,6954.76947511412
Ireland,2007,1.34,6964.07174052634
